Count,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
95,0,0,0,0,0,0,0,0,0,0,-30,0,1000,-10,-10,0,0,0,0,0,0,0,0,0,100,10,0,30,10,0,0,0,0,0,0,0,0,0,0,50,0,10,0,-1000,0,0,0,0,0,0,0,0,0,-100,-50,0,0,0,0,0,35,0,0,0,0,0
96,0,30,0,0,1000,35,0,0,0,0,0,0,-10,0,0,0,-1000,0,0,0,0,0,0,-100,0,-10,50,10,10,0,100,0,0,0,0,0,-30,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,-13.32
97,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-30,0,100,0,0,0,-50,0,-100,10,50,1000,0,0,0,-10,0,0,0,0,0,0,0,30,0,0,0,-10,0,35,-35,0,0,0,0,0,0,0,1,-0.17
98,0,0,0,0,0,-35,0,100,0,50,0,0,0,0,-10,0,0,10,0,0,0,0,35,0,0,-100,0,0,0,0,0,-10,-50,1000,0,0,0,0,0,0,0,0,10,0,0,0,-1000,0,0,0,-30,0,0,0,10,0,0,0,0,0,0,0,0,0,1,22.89
99,0,0,50,0,0,0,0,0,100,-30,-50,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,1000,0,0,0,0,0,10,0,-10,0,0,0,10,10,0,0,30,0,0,35,0,0,0,0,0,0,0,-10,0,0,-1000,0,0,0,0,0,0,0,-3.83
100,1000,0,-100,100,0,0,0,0,0,0,10,0,-10,-50,0,0,10,0,0,0,0,50,35,0,0,0,0,0,0,0,0,30,-10,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,-30,0,0,0,0,0,1,21.81
101,0,0,0,1000,0,-100,0,0,30,10,0,0,0,0,0,0,0,50,0,35,0,0,0,0,-1000,0,-30,10,0,0,0,0,-35,0,0,0,0,0,0,0,-10,0,-50,0,0,0,-10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,-0.09
102,0,0,0,0,35,0,-100,0,0,0,0,0,0,10,-10,0,0,0,0,-50,0,0,0,-30,0,0,-10,0,0,0,0,-35,0,0,1000,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,30,0,100,10,0,10,0,0,0,0,0,0,0,0,0,1,14.14
103,-30,0,0,0,0,0,-100,0,-50,50,0,0,0,0,0,0,10,0,0,0,0,0,-10,0,0,10,0,0,0,0,0,-1000,0,0,0,10,0,0,1000,0,0,0,-35,0,30,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,35,1,-18.2
104,0,0,0,0,0,0,0,100,0,35,0,0,0,10,0,0,0,0,0,0,0,-50,-35,0,-1000,10,30,0,0,0,0,0,0,-10,0,-10,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,-100,0,0,10,0,0,0,0,0,0,0,0,-30,1,31.45
105,0,0,0,0,0,0,0,0,0,1000,0,0,30,0,0,10,0,0,-10,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-35,0,35,0,0,-10,0,0,0,0,50,0,0,10,0,0,0,0,0,-50,0,-100,-1000,0,12.94
106,0,-100,0,0,0,0,0,0,-1000,0,0,50,0,0,0,0,0,0,-10,0,1000,0,100,0,-10,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,10,-35,0,0,35,0,0,-30,0,0,0,0,-7.64
107,0,0,0,50,-50,0,0,0,-35,0,0,0,0,0,0,0,-100,0,0,0,-10,-1000,0,0,0,0,0,0,0,0,-30,-10,10,0,10,0,0,0,0,0,0,1000,0,0,0,35,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,30,0,60.84
108,0,0,0,0,-100,0,0,-30,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,100,0,0,0,0,0,0,0,10,1000,10,10,0,0,30,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,0,0,0,-50,1,10.46
109,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,1000,0,-1000,0,100,0,35,0,0,0,0,0,0,50,0,0,0,0,-10,0,10,0,0,0,10,0,0,-30,0,-10,-35,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-14.24
110,0,0,1000,0,0,0,0,-35,0,50,0,35,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,0,10,0,0,0,-100,100,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,10,-1000,0,0,0,-50,30,0,0,0,0,0,1,4.03
111,0,0,0,0,0,-100,0,0,0,0,0,10,0,10,0,0,-50,-30,0,-10,0,0,0,0,0,0,0,0,30,0,0,-10,0,0,0,0,0,10,0,0,0,0,0,0,35,0,0,-1000,0,0,-35,0,1000,0,0,0,0,0,0,0,50,0,0,0,0,19.14
112,0,0,0,0,0,0,1000,0,10,-35,10,0,-10,0,0,0,-50,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,100,0,10,30,35,-100,0,0,0,0,0,0,-1000,0,0,2.83
113,-100,0,0,0,0,0,0,0,0,100,10,0,0,0,0,0,-10,0,0,0,-30,0,0,-1000,0,0,1000,0,0,0,0,0,0,0,-50,10,0,0,-10,0,0,0,0,0,0,-35,0,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,-17.81
114,0,0,-30,0,0,-100,0,0,0,0,0,0,0,0,-1000,0,10,0,-10,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1000,0,-10,0,0,0,0,35,0,0,-50,10,0,0,0,0,0,-35,30,0,0,0,0,0,0,0,0,0,0,0,-23.99
115,0,0,0,0,50,0,-100,0,0,0,0,10,0,35,10,0,0,-50,-30,0,0,0,0,0,0,10,0,0,0,0,0,30,1000,-35,0,0,0,0,0,-1000,0,0,-10,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12
116,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,-50,50,0,0,0,0,-35,0,-100,35,0,0,0,0,0,-10,-10,0,100,0,0,0,0,-30,10,0,-1000,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.29
117,-100,0,0,0,0,1000,0,0,0,0,0,0,-10,-30,100,10,30,0,0,10,0,0,0,0,0,0,-50,0,0,0,0,-1000,0,0,0,0,10,0,0,0,0,0,0,50,0,0,0,0,0,-35,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,1,-24.74
118,-30,0,0,0,0,0,0,0,0,100,0,-10,0,0,10,-1000,0,0,0,0,0,0,0,0,0,-50,50,0,0,10,0,0,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,35,0,0,0,0,-10,0,0,-100,0,0,0,0,0,1000,0,0,1,-14.14
119,0,0,0,30,0,0,0,0,0,-50,0,0,0,10,35,0,0,10,0,0,50,0,-10,-35,0,0,0,100,1000,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-1000,0,1,15.99
120,0,0,-35,0,0,0,0,0,0,0,0,35,0,0,-10,0,100,30,0,0,0,0,0,0,0,0,-30,10,0,50,10,0,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,-50,10,0,0,-100,0,0,0,0,0,1,2.2
121,0,100,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,10,0,0,-10,0,-1000,0,0,0,-10,0,0,-30,0,0,35,-35,-100,1,-16.16
122,0,0,0,0,0,-100,0,0,35,0,0,-10,0,0,0,0,0,0,0,1000,-10,0,10,0,30,0,0,0,0,0,0,-1000,0,0,0,10,0,0,0,0,0,0,-35,0,0,0,0,0,0,-50,0,50,0,10,0,0,0,0,0,0,0,100,0,0,1,0
123,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-10,0,0,-50,0,-10,0,10,0,0,0,100,0,0,0,0,0,0,0,0,-35,-100,0,50,0,0,0,0,0,0,0,0,1000,0,0,-1000,0,10,0,0,10,-30,0,0,0,0,0,0,0,0,0,1.71
124,0,0,0,0,0,0,0,0,0,0,0,-1000,0,10,35,1000,0,0,0,0,0,0,0,-30,0,-100,0,0,-50,0,-10,0,0,10,0,0,0,0,0,0,0,0,30,10,0,0,0,0,50,-35,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10.59
125,0,0,0,50,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-35,0,0,0,10,0,0,0,0,-50,0,0,0,0,0,10,0,0,0,30,0,0,0,0,35,0,0,0,0,0,0,0,-10,0,0,10,0,0,0,-30,-1000,0,0,0,1,-37.04
126,0,0,35,0,0,0,0,0,0,10,0,-100,-1000,0,0,0,-30,0,0,0,0,0,0,-10,-50,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,-35,0,0,1000,0,0,8.75
127,0,0,0,-100,30,0,0,0,0,0,50,0,-50,0,0,-10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10,-35,0,0,0,0,-1000,0,0,-30,0,0,-10,0,0,35,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7.85
128,0,0,0,-35,0,0,100,0,0,-10,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,-10,0,0,30,0,0,0,0,0,0,0,0,-50,0,10,10,1000,0,0,0,0,0,0,0,0,0,35,0,0,0,0,-1000,0,0,0,-100,0,0,1,11.56
129,0,0,0,0,-30,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,-35,0,0,-10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35,0,0,0,0,0,-100,-10,-50,0,0,0,0,0,0,-1000,0,10,0,50,0,0,0,0,0,1000,0,-24.1
130,0,1000,0,0,0,0,0,0,10,0,30,0,0,0,-10,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,0,0,-50,0,0,0,0,0,0,-10,0,0,-100,10,0,0,35,0,0,0,0,-30,-1000,0,0,17.41
131,0,0,-50,0,0,0,0,0,0,1000,0,0,-10,10,-1000,0,0,0,0,50,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-10,0,0,30,0,0,0,100,0,0,-30,-35,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,64.83
132,0,100,0,0,0,0,-100,0,0,0,0,-35,0,0,0,1000,0,0,-10,0,0,0,0,0,10,-10,0,-30,35,0,10,-1000,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-50,0,0,0,0,0,0,0,0,0,1,9.22
133,0,1000,0,0,0,0,0,0,-30,0,0,100,0,0,0,0,-10,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,10,0,-50,0,0,0,10,10,0,0,0,-1000,0,0,0,-35,0,-100,0,0,0,0,4.6
134,0,50,0,-50,0,0,0,0,-35,10,0,0,0,30,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,10,0,0,0,-30,0,0,0,0,-100,1000,0,0,0,0,35,0,0,100,10,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,1,-7.92
135,0,0,0,-30,0,0,0,0,-10,0,0,10,10,0,0,0,0,50,0,0,0,-100,0,-35,0,0,0,0,-1000,0,10,0,0,0,0,100,0,0,0,1000,0,0,-50,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,-19.96
136,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,-10,0,0,0,-50,100,0,0,-100,10,0,0,0,0,-30,0,0,0,0,1000,0,0,0,0,10,-35,0,0,10,-10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,1,-9.06
137,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-35,0,0,-10,0,-30,0,0,0,0,-10,0,0,0,0,0,100,0,30,0,0,0,10,0,0,0,0,1000,50,0,0,0,0,0,10,0,0,0,35,0,0,0,-100,0,0,-69.84
138,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,-50,10,0,0,0,0,-1000,0,0,1000,0,0,0,30,-35,0,0,0,0,10,-30,-10,0,50,0,0,0,0,0,0,0,0,-100,0,100,0,0,0,0,0,0,0,35,0,0,0,-77.4
139,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,-100,0,0,0,0,0,0,0,0,10,-10,0,0,0,0,0,0,-30,0,50,0,0,0,0,0,0,0,0,30,-1000,0,-10,0,100,35,0,0,0,0,0,10,0,0,-50,0,-35,0,0,0,1,-17.03
140,0,0,35,0,0,-35,0,0,0,0,100,10,10,0,0,0,0,0,10,0,0,0,0,-10,1000,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,-30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,-50,-1000,0,0,-2.75
141,0,0,0,0,0,0,30,0,-100,0,-50,10,0,0,0,-35,100,50,0,0,0,0,10,0,0,10,0,0,0,0,0,1000,0,-10,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,-30,0,0,9
142,0,0,0,1000,0,-35,0,0,0,0,-30,0,0,10,100,0,0,0,0,0,0,30,35,0,0,0,-10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,50,0,10,-50,-1000,0,0,0,0,0,0,0,0,0,-10.85
143,0,0,0,0,50,0,0,0,0,0,-35,100,0,0,0,0,-50,0,0,-100,0,30,0,0,0,0,0,10,0,0,0,0,0,-30,0,0,0,0,0,0,-10,10,0,0,0,0,0,35,10,0,0,0,0,0,0,-1000,0,0,0,0,0,1000,0,0,0,4.94
144,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,-1000,0,10,0,0,0,0,0,0,0,-100,0,0,0,10,0,-10,0,-10,50,0,0,0,0,0,0,0,0,0,0,10,0,0,1000,-50,0,0,-35,0,0,100,0,0,0,0,0,30,0,0,0,0,-0.74
145,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,10,0,0,50,0,0,-50,0,0,0,0,0,0,0,1000,0,-35,0,10,0,0,0,0,-10,0,0,0,0,0,0,0,30,0,10,-10,0,0,-30,0,0,-1000,0,0,0,0,1,-20.37
146,-50,-100,0,0,35,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10,0,0,1000,100,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-35,0,-1000,30,0,0,0,0,1,-20.52
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,35,0,0,-100,0,0,-30,0,0,-35,0,30,-50,0,0,10,0,0,0,0,-1000,-10,10,0,100,0,1000,0,-10,0,0,0,0,0,0,0,0,0,1,-12.72
148,0,0,0,0,-35,0,0,0,10,0,0,0,50,0,0,0,0,0,0,-10,-100,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,0,0,0,30,0,10,0,0,-10,0,-1000,0,0,0,0,-50,0,0,1000,0,0,0,0,-30,0,0,-0.18
149,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-100,10,-10,0,0,0,0,35,0,0,0,-10,-30,0,-35,0,50,-1000,0,0,0,0,0,0,1000,0,30,0,0,0,0,0,0,-50,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,22.96
150,0,0,0,0,0,100,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,30,-35,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1000,35,10,-10,0,0,0,0,-10,-100,0,10,0,0,10,0,0,0,0,0,0,0,0,1,11.38
151,0,0,0,0,0,30,0,0,1000,0,0,0,0,0,-30,0,-50,0,0,-10,0,0,0,0,100,0,10,0,0,0,-35,10,0,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-100,0,0,0,0,0,0,-1000,1,21.85
152,0,100,0,0,0,35,0,-35,0,0,0,0,0,0,10,0,0,0,10,0,0,-50,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,-10,0,0,0,0,50,0,-30,1000,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,-20.53
153,0,0,0,0,100,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,-35,-10,0,0,0,-1000,0,0,0,0,50,0,0,0,0,0,35,10,0,0,0,10,0,0,10,0,0,0,-50,-10,0,0,0,-100,0,0,0,0,0,-4.32
154,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,-10,0,30,0,0,50,0,0,10,0,0,0,10,35,1000,-35,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-100,0,-50,0,10,0,0,0,0,-30,0,0,0,0,0,0,0,3.85
155,35,0,0,0,100,-100,0,0,0,0,10,0,-10,0,0,0,0,0,0,0,-35,0,0,0,-10,0,0,0,0,0,0,0,-50,0,0,-1000,0,1000,-30,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,33.68
156,0,0,0,0,-30,0,0,0,30,0,0,0,0,0,0,0,0,-100,0,0,10,10,0,0,10,0,0,-10,0,0,-35,0,-10,0,50,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,0,-50,0,0,35,0,0,0,0,0,1,5.2
157,0,0,-1000,0,0,0,0,35,0,0,0,0,0,0,0,0,-30,0,0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1000,0,10,0,-10,0,-35,-10,0,0,0,0,10,0,0,-100,50,0,0,0,0,0,0,0,-50,0,0,0,0,0
158,0,-50,-100,0,0,0,0,0,0,-30,0,0,0,-35,0,-10,-10,0,0,0,0,0,10,0,0,0,-1000,0,0,0,0,0,0,10,0,0,0,0,0,100,10,0,0,0,50,0,0,0,0,0,0,1000,0,0,0,0,35,0,0,0,0,0,0,0,0,-10.25
159,0,0,0,0,0,0,50,0,-100,-35,0,0,0,0,0,0,100,0,30,0,0,0,0,0,-30,0,0,0,-10,0,-50,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,-10,0,0,0,0,0,0,-1000,0,1000,0,0,1,9.59
160,0,0,0,0,0,0,0,1000,-10,0,0,0,0,0,0,0,0,-1000,0,10,0,0,100,-10,0,0,0,0,0,0,-50,0,0,0,0,-30,0,0,0,0,0,0,0,30,50,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,-35,-100,0,0,0,63.29
161,0,0,0,0,1000,0,-35,30,0,0,-100,0,0,0,50,0,0,0,0,10,-10,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-50,100,0,0,-30,0,10,0,0,0,-1000,0,0,0,0,0,0,0,0,26.79
162,0,-50,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,50,-100,0,30,-1000,-10,0,0,0,0,-35,-10,0,0,0,0,10,35,0,0,-30,0,0,0,100,0,0,0,0,0,0,0,0,1,-7.69
163,0,0,0,0,0,0,0,0,30,0,0,0,0,-10,0,0,0,10,0,0,-1000,50,0,0,1000,0,0,0,0,0,0,100,-30,0,-50,0,0,0,-10,0,-35,0,10,0,35,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-32.84
164,0,0,0,0,50,0,0,0,0,0,-30,0,10,0,0,0,0,0,0,35,0,-10,0,0,10,0,0,10,1000,-50,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,30,0,0,0,0,0,0,0,0,0,-35,100,0,0,0,0,0,1,77.99
165,0,0,0,0,0,-100,50,0,0,1000,0,-30,-50,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,35,0,0,0,0,-10,0,0,0,0,10,0,0,0,0,0,-1000,10,0,0,0,100,0,0,0,30,0,1,-11.42
166,0,0,0,0,-1000,0,0,0,100,10,0,-10,0,0,10,0,0,0,0,0,0,0,0,0,-35,10,0,0,0,0,-10,0,0,30,1000,0,0,0,0,-50,0,0,0,35,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-30,1,-15.94
167,0,0,0,50,0,0,0,0,0,0,0,0,0,0,30,0,0,0,-10,-100,0,0,0,0,1000,0,10,0,0,0,0,0,0,0,100,-10,0,-1000,0,-50,-35,0,0,0,0,0,0,0,0,0,0,10,0,0,-30,0,0,0,0,0,35,0,0,0,0,11.65
168,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1000,0,0,0,0,0,-50,0,-10,0,10,0,0,0,0,0,0,0,10,0,30,50,0,0,1000,0,0,0,0,-35,0,0,0,0,0,0,0,0,-10,0,100,0,-100,0,0,0,0,0,0,0,12.97
169,0,1000,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,50,0,35,0,10,0,0,0,-10,0,0,-1000,0,0,-35,-10,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,-100,-50,0,-7.64
170,1000,0,0,0,0,0,0,0,0,0,35,0,-10,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,10,30,10,0,0,0,0,0,0,100,0,-50,0,-10,10,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-35,1,9.5
171,0,0,0,0,0,0,0,0,0,100,0,-10,0,-1000,0,0,10,0,0,0,0,0,0,1000,0,0,0,-100,0,0,0,0,0,0,-35,0,0,-10,0,0,0,0,0,0,0,35,0,50,0,10,-30,0,0,0,0,0,0,-50,0,0,30,0,0,0,0,62.33
172,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-10,-100,10,50,-10,-50,10,0,0,0,35,0,0,10,0,0,0,0,0,-1000,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,60.28
173,1000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,35,0,0,-50,0,0,0,0,0,0,0,-10,0,0,-1000,-30,0,0,10,-100,-35,0,0,-10,100,0,0,0,0,0,0,0,0,0,26.38
174,0,0,0,0,0,0,1000,0,0,0,0,0,0,-10,0,-30,10,-10,35,0,0,0,-35,0,0,0,-1000,0,10,100,0,0,0,0,0,0,30,10,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,-3.47
175,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-50,0,10,0,0,10,0,0,100,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,-100,30,0,0,0,-30,0,0,0,0,0,-10,0,0,0,50,-35,-1000,0,0,0,0,35,0,0,0,1,-16.32
176,50,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0,-30,100,0,0,0,0,0,0,0,0,30,0,0,35,0,0,0,0,0,0,0,0,-1000,0,0,10,0,10,1000,0,0,-100,10,-35,-10,0,0,0,0,0,0,0,0,0,0,0,-5.35
177,0,0,0,0,0,0,0,0,1000,0,0,-50,-1000,0,0,0,30,10,35,0,0,0,0,50,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,10,0,0,0,-10,0,0,-100,100,0,-30,0,0,1,-8.9
178,0,0,0,1000,0,0,0,0,0,0,-100,0,0,30,0,0,-10,0,0,0,0,0,0,100,0,-30,0,0,0,0,0,0,0,35,0,-1000,0,0,0,10,0,0,0,0,-10,0,50,10,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,-50,1,-11.81
179,0,0,0,0,30,0,0,-100,0,0,0,0,0,0,0,0,0,35,1000,0,0,0,0,0,0,0,50,0,-10,0,0,0,-30,-10,10,0,0,0,0,0,0,0,-35,100,10,0,0,0,0,-1000,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,12.2
180,0,50,0,0,0,1000,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,-50,-10,0,0,0,0,0,0,0,0,35,10,100,0,0,0,0,10,-100,-10,0,0,-1000,0,0,0,0,0,0,-21.54
181,-30,0,0,0,-1000,-35,0,-50,0,0,0,0,10,0,0,0,0,0,0,1000,0,35,0,10,0,-10,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,100,0,-100,50,0,0,10.92
182,0,1000,0,0,0,0,0,0,0,0,0,50,-35,0,0,0,-10,0,0,0,-1000,10,-10,0,0,35,0,0,0,100,0,0,0,10,0,0,0,0,-30,10,-50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,-9.16
183,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,1000,35,0,0,0,0,0,0,0,0,0,-10,30,0,0,0,0,-35,0,0,50,0,0,-10,0,0,0,-100,0,0,0,0,0,0,0,0,0,-50,0,-1000,100,0,-33.96
184,0,0,0,0,0,-30,35,0,0,0,0,0,50,0,0,0,0,0,0,-100,-50,0,0,0,0,0,0,0,0,0,-10,0,-10,0,0,0,0,0,0,0,10,0,0,0,0,-1000,10,0,0,10,1000,0,0,0,0,0,0,0,0,0,0,100,-35,0,0,0.22
185,0,0,0,0,0,0,0,0,0,-30,0,50,0,0,0,0,0,0,1000,35,0,-10,0,-35,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,-10,100,0,10,0,0,0,0,0,30,0,0,0,-50,0,0,-1000,0,0,0,0,0,0,0,0,0,-21.41
186,0,0,0,0,30,0,0,0,50,0,100,0,0,0,10,-35,0,-50,-10,0,0,0,0,0,35,0,0,10,0,0,-10,0,-1000,0,10,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.8
187,0,0,0,0,0,0,0,0,10,0,30,10,0,0,0,10,0,35,-10,0,0,0,0,-1000,0,0,0,0,0,0,0,0,1000,0,100,0,0,0,0,0,0,0,50,0,0,0,0,-30,0,0,-35,0,0,-100,0,0,0,0,0,0,-50,0,0,0,1,28.5
188,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,0,0,0,0,0,50,10,0,100,0,0,0,1000,-35,0,0,0,0,0,0,0,0,0,10,0,0,10,0,-1000,-50,-10,0,0,-100,0,0,-30,0,0,0,0,0,1,-3.19
189,0,0,0,0,0,0,30,0,0,50,0,0,0,100,0,0,-35,0,0,-50,0,0,0,0,0,-100,-1000,-10,0,0,0,0,0,0,0,0,0,0,0,0,10,1000,0,0,0,0,0,0,0,0,10,0,-10,0,0,10,0,0,0,0,0,0,0,-30,1,0.09
